College Name,Stream,District,Location,State,Fees per Year (\u20B9),Placement %,Rank,Accreditation,Courses Offered (comma-separated)
"Government college of fine arts, kumbakonam",Arts and Science,Thiruvarur ,"https://www.google.com/maps/place/Government+college+of+fine+arts,+kumbakonam/data=!4m7!3m6!1s0x3baacd41e13286b5:0x28d92afd73865baa!8m2!3d10.9667066!4d79.3539326!16s%2Fg%2F11j47wtsqh!19sChIJtYYy4UHNqjsRqluGc_0q2Sg?authuser=0&hl=en&rclk=1",Tamil Nadu,,,,,
EGS Pillay Engineering College(Autonomous),Arts and Science,Thiruvarur ,https://www.google.com/maps/place/EGS+Pillay+Engineering+College%28Autonomous%29/data=!4m7!3m6!1s0x3a556ca2018f1961:0xa99f9848f54a5c9!8m2!3d10.8037224!4d79.8332637!16s%2Fg%2F11txn14kd0!19sChIJYRmPAaJsVToRyaVUj4T5mQo?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
A.D.M. College for Women,Arts and Science,Thiruvarur ,https://www.google.com/maps/place/A.D.M.+College+for+Women/data=!4m7!3m6!1s0x3a556c8e17de196b:0xe6a95a025ccabac1!8m2!3d10.7786845!4d79.845104!16s%2Fg%2F1hf971py7!19sChIJaxneF45sVToRwbrKXAJaqeY?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Arunamalai College of Education,Arts and Science,Thiruvarur ,https://www.google.com/maps/place/Arunamalai+College+of+Education/data=!4m7!3m6!1s0x3a554d032656484b:0xccd1e26f84df2e4d!8m2!3d10.6621116!4d79.4155112!16s%2Fg%2F11cn957p12!19sChIJS0hWJgNNVToRTS7fhG_i0cw?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
A.P.C. Mahalaxmi College for Women,Arts and Science,Thoothukkudi  ,https://maps.app.goo.gl/Hp87JeNMZ5RM92FC8,Tamil Nadu,,,,,
Kamaraj College,Arts and Science,Thoothukkudi  ,https://maps.app.goo.gl/74h5Gqz11Fg8oSKFA,Tamil Nadu,,,,,
Holy Cross Home Science College,Arts and Science,Thoothukkudi  ,https://maps.app.goo.gl/LbKpMxWWaEaCo2KH9,Tamil Nadu,,,,,
Manonmaniam Sundaranar University,Arts and Science,Thoothukkudi  ,https://maps.app.goo.gl/w3PEzxMjmzTHE8Kk7,Tamil Nadu,,,,,
Govindammal Aditanar College for Women,Arts and Science,Thoothukkudi  ,https://maps.app.goo.gl/Y5UfsWrbtAjnA663A,Tamil Nadu,,,,,
Aditanar College of Arts and Science,Arts and Science,Thoothukkudi  ,https://maps.app.goo.gl/yGf23QG17L7wXS6T9,Tamil Nadu,,,,,
"GVN COLLEGE, KOVILPATTI",Arts and Science,Thoothukkudi  ,https://maps.app.goo.gl/eDLJiQFzuHwawhYc9,Tamil Nadu,,,,,
Pope's College,Arts and Science,Thoothukkudi  ,https://maps.app.goo.gl/619YgLNCag7GDHyg8,Tamil Nadu,,,,,
Nazareth Margoschis College,Arts and Science,Thoothukkudi  ,https://maps.app.goo.gl/mUUueNeKrzfzPKy87,Tamil Nadu,,,,,
St. Mary's College,Arts and Science,Thoothukkudi  ,https://maps.app.goo.gl/t8EaNbushRNsCoYY7,Tamil Nadu,,,,,
Wavoo Wajeeha Women's College of Arts & Science,Arts and Science,Thoothukkudi  ,https://maps.app.goo.gl/Sf7e1g34SE2mpkME6,Tamil Nadu,,,,,
E.S Arts and Science College (Co-Ed),Arts and Science,Viluppuram,https://www.google.com/maps/place/E.S+Arts+and+Science+College+%28Co-Ed%29/data=!4m7!3m6!1s0x3a53542c1eaaef1d:0x3175fac04a413d1a!8m2!3d11.924402!4d79.4637339!16s%2Fg%2F11cmttzlg1!19sChIJHe-qHixUUzoRGj1BSsD6dTE?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Arignar Anna Government Arts College,Arts and Science,Viluppuram,https://www.google.com/maps/place/Arignar+Anna+Government+Arts+College/data=!4m7!3m6!1s0x3a5356e0aa653f83:0x2749043797ea2ceb!8m2!3d11.9428596!4d79.5080412!16s%2Fg%2F11fz0z0y_x!19sChIJgz9lquBWUzoR6yzqlzcESSc?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Swami Vivekananda Arts and Science College,Arts and Science,Viluppuram,https://www.google.com/maps/place/Swami+Vivekananda+Arts+and+Science+College/data=!4m7!3m6!1s0x3a5351778b029fb9:0x2e4a799a5a9fdcf1!8m2!3d12.0081259!4d79.4819893!16s%2Fg%2F1tfktrd6!19sChIJuZ8Ci3dRUzoR8dyfWpp5Si4?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Dr. M.G.R. Govt. Arts & Science College for Women,Arts and Science,Viluppuram,https://www.google.com/maps/place/Dr.+M.G.R.+Govt.+Arts+%26+Science+College+for+Women/data=!4m7!3m6!1s0x3a53570258487779:0x5a82445e8645684c!8m2!3d11.914664!4d79.480332!16s%2Fg%2F11h4cqb_qr!19sChIJeXdIWAJXUzoRTGhFhl5Eglo?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Sanghamam College of Arts And Science,Arts and Science,Viluppuram,https://www.google.com/maps/place/Sanghamam+College+of+Arts+And+Science/data=!4m7!3m6!1s0x3a5334a6f02c9b77:0xad093fe57aabedb4!8m2!3d12.3185543!4d79.393932!16s%2Fg%2F11cnbm0df2!19sChIJd5ss8KY0UzoRtO2reuU_Ca0?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Joseph Arts & Science College,Arts and Science,Viluppuram,https://www.google.com/maps/place/Joseph+Arts+%26+Science+College/data=!4m7!3m6!1s0x3a54acb81ad29a57:0xce74c768164e4e0!8m2!3d11.7602425!4d79.3894748!16s%2Fg%2F11bt_h838d!19sChIJV5rSGrisVDoR4ORkgXZM5ww?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
BWDA Arts and Science College,Arts and Science,Viluppuram,https://www.google.com/maps/place/BWDA+Arts+and+Science+College/data=!4m7!3m6!1s0x3a53443b993b44eb:0x67467959f68d8aba!8m2!3d12.1354975!4d79.6209431!16s%2Fg%2F12j21jns1!19sChIJ60Q7mTtEUzoRuoqN9ll5Rmc?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
KS Raja Art And Science College For Women,Arts and Science,Viluppuram,https://www.google.com/maps/place/KS+Raja+Art+And+Science+College+For+Women/data=!4m7!3m6!1s0x3a5334f92e4dbd03:0xe5e114acc549d38b!8m2!3d12.2844294!4d79.4220493!16s%2Fg%2F11byyf5_14!19sChIJA71NLvk0UzoRi9NJxawU4eU?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Tirukkoilur College of Arts & Science,Arts and Science,Viluppuram,https://www.google.com/maps/place/Tirukkoilur+College+of+Arts+%26+Science/data=!4m7!3m6!1s0x3baca5fc35fc5721:0x78131b1746f6f53f!8m2!3d11.9447494!4d79.1935391!16s%2Fg%2F11bt_jpccg!19sChIJIVf8NfylrDsRP_X2RhcbE3g?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Siddhar Sivagnaani Arts And Science College,Arts and Science,Viluppuram,https://www.google.com/maps/place/Siddhar+Sivagnaani+Arts+And+Science+College/data=!4m7!3m6!1s0x3a53641561dbd36b:0x25974a8ef228ab94!8m2!3d12.0011422!4d79.8505385!16s%2Fg%2F1hm6k6d8c!19sChIJa9PbYRVkUzoRlKso8o5KlyU?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Sacred Heart Arts and Science College,Arts and Science,Viluppuram,https://www.google.com/maps/place/Sacred+Heart+Arts+and+Science+College/data=!4m7!3m6!1s0x3a53457dce51d361:0xc06eda94c1b7bd5e!8m2!3d12.0979136!4d79.5634749!16s%2Fg%2F11gc9g3j2p!19sChIJYdNRzn1FUzoRXr23wZTabsA?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Sri Aravindar Arts and Science College,Arts and Science,Viluppuram,https://www.google.com/maps/place/Sri+Aravindar+Arts+and+Science+College/data=!4m7!3m6!1s0x3a53676c366fb72b:0x45985808df6f3997!8m2!3d12.0062093!4d79.7566607!16s%2Fg%2F1tl7m438!19sChIJK7dvNmxnUzoRlzlv3whYmEU?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Govt Arts and Science college,Arts and Science,Viluppuram,https://www.google.com/maps/place/Govt+Arts+and+Science+college/data=!4m7!3m6!1s0x3a53354c0bb70b8d:0xf13cc95ddcd6c525!8m2!3d12.2587314!4d79.4202838!16s%2Fg%2F11t5_7mfkl!19sChIJjQu3C0w1UzoRJcXW3F3JPPE?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Govt Arts & Science College MANAKUPPAM,Arts and Science,Viluppuram,https://www.google.com/maps/place/Govt+Arts+%26+Science+College+MANAKUPPAM/data=!4m7!3m6!1s0x3bacaa82e07bf735:0xa52ffb36f2a37488!8m2!3d11.8722875!4d79.3451094!16s%2Fg%2F11g8lhqkkd!19sChIJNfd74IKqrDsRiHSj8jb7L6U?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Theivanai Ammal College for Women (Autonomous),Arts and Science,Viluppuram,https://www.google.com/maps/place/Theivanai+Ammal+College+for+Women+%28Autonomous%29/data=!4m7!3m6!1s0x3a535687eea3bb55:0xe7600944b892f060!8m2!3d11.9215044!4d79.4798769!16s%2Fg%2F11gbmjkhbb!19sChIJVbuj7odWUzoRYPCSuEQJYOc?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Saraswathy College of Arts And Science,Arts and Science,Viluppuram,https://www.google.com/maps/place/Saraswathy+College+of+Arts+And+Science/data=!4m7!3m6!1s0x3a533e27dde89b6d:0xd44620541adc1c7b!8m2!3d12.3020895!4d79.738459!16s%2Fg%2F1ptxlzgc5!19sChIJbZvo3Sc-UzoRexzcGlQgRtQ?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
K.S.Raja Arts & Science College For Women,Arts and Science,Viluppuram,https://www.google.com/maps/place/K.S.Raja+Arts+%26+Science+College+For+Women/data=!4m7!3m6!1s0x3a533459aaaaaaab:0x1f6d470e4bb2d48f!8m2!3d11.9367803!4d79.4876338!16s%2Fg%2F11b7y7p8c9!19sChIJq6qqqlk0UzoRj9SySw5HbR8?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Sri Vidya College Of Arts and Science,Arts and Science,Virudhunagar,https://www.google.com/maps/place/Sri+Vidya+College+Of+Arts+and+Science/data=!4m7!3m6!1s0x3b06d3623b2fa74d:0xecf1426f35278061!8m2!3d9.5831358!4d77.927045!16s%2Fg%2F11h7czzpv_!19sChIJTacvO2LTBjsRYYAnNW9C8ew?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
GOVERNMENT ARTS AND SCIENCE COLLEGE SRIVILLIPUTHUR,Arts and Science,Virudhunagar,https://www.google.com/maps/place/GOVERNMENT+ARTS+AND+SCIENCE+COLLEGE+SRIVILLIPUTHUR/data=!4m7!3m6!1s0x3b06ddddb1e28f0b:0x4d866017b03bcf1b!8m2!3d9.4286438!4d77.6335144!16s%2Fg%2F11rz2g6031!19sChIJC4_isd3dBjsRG887sBdghk0?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
KR College of Arts & Science,Arts and Science,Virudhunagar,https://www.google.com/maps/place/KR+College+of+Arts+%26+Science/data=!4m7!3m6!1s0x3b06adfd04b0a8df:0x3c9b367dfd898515!8m2!3d9.1519063!4d77.8388858!16s%2Fg%2F1thd53cz!19sChIJ36iwBP2tBjsRFYWJ_X02mzw?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
"Govt Arts And Science College, Sivakasi",Arts and Science,Virudhunagar,"https://www.google.com/maps/place/Govt+Arts+And+Science+College,+Sivakasi/data=!4m7!3m6!1s0x3b06cf7584be735f:0xdee4a5599ad68d3d!8m2!3d9.4623922!4d77.7648718!16s%2Fg%2F11bw3czt15!19sChIJX3O-hHXPBjsRPY3Wmlml5N4?authuser=0&hl=en&rclk=1",Tamil Nadu,,,,,
Noble College Of Arts & Science for Women,Arts and Science,Virudhunagar,https://www.google.com/maps/place/Noble+College+Of+Arts+%26+Science+for+Women/data=!4m7!3m6!1s0x3b012ff29b525bab:0xbc64a63f2da57144!8m2!3d9.5335494!4d78.044621!16s%2Fg%2F11rwnbb1x6!19sChIJq1tSm_IvATsRRHGlLT-mZLw?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
SREE BALAKRISHNA COLLEGE OF ARTS & SCIENCE,Arts and Science,Virudhunagar,https://www.google.com/maps/place/SREE+BALAKRISHNA+COLLEGE+OF+ARTS+%26+SCIENCE/data=!4m7!3m6!1s0x3b06c24f0cf743a9:0xe32c88ee15aa8378!8m2!3d9.4427164!4d77.5977592!16s%2Fg%2F11g6nxzy_b!19sChIJqUP3DE_CBjsReIOqFe6ILOM?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Virudhunagar Hindu Nadars' Senthikumara Nadar College (Autonomous),Arts and Science,Virudhunagar,https://www.google.com/maps/place/Virudhunagar+Hindu+Nadars%27+Senthikumara+Nadar+College+%28Autonomous%29/data=!4m7!3m6!1s0x3b012cf604a1c115:0xe4003230bd8da35f!8m2!3d9.574837!4d77.974241!16s%2Fg%2F11gbldtt0y!19sChIJFcGhBPYsATsRX6ONvTAyAOQ?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
VPMM College of arts and Science,Arts and Science,Virudhunagar,https://www.google.com/maps/place/VPMM+College+of+arts+and+Science/data=!4m7!3m6!1s0x3b06db8995cbe2f3:0x8aee945c3c508f77!8m2!3d9.5578457!4d77.6803!16s%2Fg%2F11mx3s9t2x!19sChIJ8-LLlYnbBjsRd49QPFyU7oo?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Government Arts & Science College,Arts and Science,Virudhunagar,https://www.google.com/maps/place/Government+Arts+%26+Science+College/data=!4m7!3m6!1s0x3b06cb98dc852c17:0xadbe44a3910d1b79!8m2!3d9.4035873!4d77.8756381!16s%2Fg%2F11fy94tbqv!19sChIJFyyF3JjLBjsReRsNkaNEvq0?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
K.R.P College Of Arts & Science,Arts and Science,Virudhunagar,https://www.google.com/maps/place/K.R.P+College+Of+Arts+%26+Science/data=!4m7!3m6!1s0x3b06c7cd7b6c1b13:0x77cc98bce793edfb!8m2!3d9.3888986!4d77.7190617!16s%2Fg%2F11fm6r97c7!19sChIJExtse83HBjsR--2T57yYzHc?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Devangar Arts College,Arts and Science,Virudhunagar,https://www.google.com/maps/place/Devangar+Arts+College/data=!4m7!3m6!1s0x3b013008bfe9d68f:0x23c8c8d1b121d3e0!8m2!3d9.5058026!4d78.106156!16s%2Fg%2F11fy_qpdqh!19sChIJj9bpvwgwATsR4NMhsdHIyCM?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Unnamalai College of Arts and Science,Arts and Science,Virudhunagar,https://www.google.com/maps/place/Unnamalai+College+of+Arts+and+Science/data=!4m7!3m6!1s0x3b06b219464a052b:0x6b67e3ac0bd094df!8m2!3d9.1788878!4d77.829842!16s%2Fg%2F1hm21mp14!19sChIJKwVKRhmyBjsR35TQC6zjZ2s?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
"Jai Sai Ram Arts and Science College, palavanatham.",Arts and Science,Virudhunagar,"https://www.google.com/maps/place/Jai+Sai+Ram+Arts+and+Science+College,+palavanatham./data=!4m7!3m6!1s0x3b012f8f6989d7f9:0xf596745531a6e4ad!8m2!3d9.5476232!4d78.0215167!16s%2Fg%2F11k9jrt_cl!19sChIJ-deJaY8vATsRreSmMVV0lvU?authuser=0&hl=en&rclk=1",Tamil Nadu,,,,,
"SRV College of Arts and Science, Sivakasi",Arts and Science,Virudhunagar,"https://www.google.com/maps/place/SRV+College+of+Arts+and+Science,+Sivakasi/data=!4m7!3m6!1s0x3b06cf8e5ed0dc8b:0x43659f8b2db6ca9b!8m2!3d9.4765995!4d77.754178!16s%2Fg%2F11c74kwfy2!19sChIJi9zQXo7PBjsRm8q2LYufZUM?authuser=0&hl=en&rclk=1",Tamil Nadu,,,,,
V. V. Vanniyaperumal college for women,Arts and Science,Virudhunagar,https://www.google.com/maps/place/V.+V.+Vanniyaperumal+college+for+women/data=!4m7!3m6!1s0x3b012b67ab4b640d:0x2e501828ff92d6fa!8m2!3d9.6088976!4d77.955578!16s%2Fg%2F11fy_q9vs8!19sChIJDWRLq2crATsR-taS_ygYUC4?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
S.S.Duraisamy Nadar Mariammal College of Arts & Science,Arts and Science,Virudhunagar,https://www.google.com/maps/place/S.S.Duraisamy+Nadar+Mariammal+College+of+Arts+%26+Science/data=!4m7!3m6!1s0x3b06b2ff89322225:0x945c134e0dc7a30d!8m2!3d9.203916!4d77.8827802!16s%2Fg%2F1tfhdvtt!19sChIJJSIyif-yBjsRDaPHDU4TXJQ?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
"Sri Krishnasamy Arts and Science College,Sattur",Arts and Science,Virudhunagar,"https://www.google.com/maps/place/Sri+Krishnasamy+Arts+and+Science+College,Sattur/data=!4m7!3m6!1s0x3b06cbacf490bfa1:0x7b266d32f3fa3835!8m2!3d9.4017005!4d77.8816528!16s%2Fg%2F11tg955zw1!19sChIJob-Q9KzLBjsRNTj68zJtJns?authuser=0&hl=en&rclk=1",Tamil Nadu,,,,,
Sri Kaliswari College,Arts and Science,Virudhunagar,https://www.google.com/maps/place/Sri+Kaliswari+College/data=!4m7!3m6!1s0x3b06cefaaaaaaaab:0x7950cd841f0a4567!8m2!3d9.5143837!4d77.8334603!16s%2Fm%2F04jd7wg!19sChIJq6qqqvrOBjsRZ0UKH4TNUHk?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Sri Ramanas Arts College,Arts and Science,Virudhunagar,https://www.google.com/maps/place/Sri+Ramanas+Arts+College/data=!4m7!3m6!1s0x3b01374ac39956cd:0x20c4e18fe670704e!8m2!3d9.4294191!4d78.0900043!16s%2Fg%2F11cr_4yjtp!19sChIJzVaZw0o3ATsRTnBw5o_hxCA?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Arumugham Palaniguru Arts & Science college for women,Arts and Science,Virudhunagar,https://www.google.com/maps/place/Arumugham+Palaniguru+Arts+%26+Science+college+for+women/data=!4m7!3m6!1s0x3b06c2293fffffff:0xc7b365e6adf65a9e!8m2!3d9.4188486!4d77.6115434!16s%2Fg%2F11j3gfhbd7!19sChIJ____PynCBjsRnlr2reZls8c?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Ayya Nadar Janaki Ammal College,Arts and Science,Virudhunagar,https://www.google.com/maps/place/Ayya+Nadar+Janaki+Ammal+College/data=!4m7!3m6!1s0x3b06cf85d5a9c21d:0xa3062c58f8f3bdb!8m2!3d9.4720056!4d77.7510166!16s%2Fm%2F047qr_5!19sChIJHcKp1YXPBjsR2zuPj8ViMAo?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Sri S. Ramasamy Naidu Memorial College,Arts and Science,Virudhunagar,https://www.google.com/maps/place/Sri+S.+Ramasamy+Naidu+Memorial+College/data=!4m7!3m6!1s0x3b06b5507e2108a5:0xb529caa1e886b291!8m2!3d9.3288441!4d77.9177327!16s%2Fm%2F04gw4g1!19sChIJpQghflC1BjsRkbKG6KHKKbU?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
SBK College,Arts and Science,Virudhunagar,https://www.google.com/maps/place/SBK+College/data=!4m7!3m6!1s0x3b013003ffffffff:0x79225630bb981a2a!8m2!3d9.519014!4d78.1085315!16s%2Fg%2F11gbldtkw1!19sChIJ_____wMwATsRKhqYuzBWInk?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Rajapalayam Rajus' College,Arts and Science,Virudhunagar,https://www.google.com/maps/place/Rajapalayam+Rajus%27+College/data=!4m7!3m6!1s0x3b06e8459908bfed:0xa7c6e9d3c90823bc!8m2!3d9.4655404!4d77.5304338!16s%2Fg%2F1tfp0x4h!19sChIJ7b8ImUXoBjsRvCMIydPpxqc?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Senthilkumar College Arts,Arts and Science,Virudhunagar,https://www.google.com/maps/place/Senthilkumar+College+Arts/data=!4m7!3m6!1s0x3b012cf7d4047cfb:0x7ea040b0b53832a3!8m2!3d9.5708123!4d77.9735407!16s%2Fg%2F11f2b6mx21!19sChIJ-3wE1PcsATsRozI4tbBAoH4?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Manonmaniam Sundaranar University,Arts and Science,TIRUNELVELI,https://www.google.com/maps/place/Manonmaniam+Sundaranar+University/data=!4m7!3m6!1s0x3b0416d675db74d5:0xa0cb4e948f775b6e!8m2!3d8.7641925!4d77.6489129!16s%2Fm%2F02pyzrw!19sChIJ1XTbddYWBDsRblt3j5ROy6A?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Sarah Tucker College,Arts and Science,TIRUNELVELI,https://www.google.com/maps/place/Sarah+Tucker+College/data=!4m7!3m6!1s0x3b041274461bb63d:0x5bb591deb6a0c2c2!8m2!3d8.6987549!4d77.7407448!16s%2Fm%2F06wbpwl!19sChIJPbYbRnQSBDsRwsKgtt6RtVs?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
"MDT HINDU COLLEGE ,TIRUNELVELI",Arts and Science,TIRUNELVELI,"https://www.google.com/maps/place/MDT+HINDU+COLLEGE+,TIRUNELVELI/data=!4m7!3m6!1s0x3b041155f6b7cc85:0x8c925ed028d1eaac!8m2!3d8.721835!4d77.6452946!16s%2Fg%2F11fy_qmt6c!19sChIJhcy39lURBDsRrOrRKNBekow?authuser=0&hl=en&rclk=1",Tamil Nadu,,,,,
Annai Hajira Women's College,Arts and Science,TIRUNELVELI,https://www.google.com/maps/place/Annai+Hajira+Women%27s+College/data=!4m7!3m6!1s0x3b041259722d0dfb:0x252b2a0e7cd25d09!8m2!3d8.6845242!4d77.7142457!16s%2Fg%2F11fy_qh7bk!19sChIJ-w0tclkSBDsRCV3SfA4qKyU?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Sadakathullah Appa College,Arts and Science,TIRUNELVELI,https://www.google.com/maps/place/Sadakathullah+Appa+College/data=!4m7!3m6!1s0x3b040de163e52551:0x1c5c59926b1cf203!8m2!3d8.7191428!4d77.7582573!16s%2Fg%2F11gbldn77v!19sChIJUSXlY-ENBDsRA_Ica5JZXBw?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Saradha College,Arts and Science,TIRUNELVELI,https://www.google.com/maps/place/Saradha+College/data=!4m7!3m6!1s0x3b040c2d36b4fedb:0x7f1847cda420e1c9!8m2!3d8.7157947!4d77.7926888!16s%2Fg%2F11fy_qbjyd!19sChIJ2_60Ni0MBDsRyeEgpM1HGH8?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
St.Xavier's College,Arts and Science,TIRUNELVELI,https://www.google.com/maps/place/St.Xavier%27s+College/data=!4m7!3m6!1s0x3b04120419c83ac9:0x99c29bb2b7fbfc30!8m2!3d8.7179671!4d77.7388209!16s%2Fm%2F0gfdfts!19sChIJyTrIGQQSBDsRMPz7t7Kbwpk?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Rani Anna Government College for Women,Arts and Science,TIRUNELVELI,https://www.google.com/maps/place/Rani+Anna+Government+College+for+Women/data=!4m7!3m6!1s0x3b0411368c95095d:0x840eb7dda9e61184!8m2!3d8.7461316!4d77.6607938!16s%2Fg%2F11g6wckw1f!19sChIJXQmVjDYRBDsRhBHmqd23DoQ?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
CSI Jayaraj Annapackiam College,Arts and Science,TIRUNELVELI,https://www.google.com/maps/place/CSI+Jayaraj+Annapackiam+College/data=!4m7!3m6!1s0x3b0423caf12d33d3:0x6321f428a0654603!8m2!3d8.8697542!4d77.5135714!16s%2Fg%2F11gbldz4fl!19sChIJ0zMt8cojBDsRA0ZloCj0IWM?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Sardar Raja Arts and Science College,Arts and Science,TIRUNELVELI,https://www.google.com/maps/place/Sardar+Raja+Arts+and+Science+College/data=!4m7!3m6!1s0x3b048bafffffffff:0xf308c6128894fc9f!8m2!3d8.2496688!4d77.6024548!16s%2Fg%2F11fy_qjzqj!19sChIJ_____6-LBDsRn_yUiBLGCPM?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Thiruvalluvar College,Arts and Science,TIRUNELVELI,https://www.google.com/maps/place/Thiruvalluvar+College/data=!4m7!3m6!1s0x3b0430b28a99ec4d:0xa8816e26bbcba836!8m2!3d8.7138706!4d77.3663362!16s%2Fg%2F11fy_q9d90!19sChIJTeyZirIwBDsRNqjLuyZugag?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Ambai Arts College,Arts and Science,TIRUNELVELI,https://www.google.com/maps/place/Ambai+Arts+College/data=!4m7!3m6!1s0x3b043bf270b1feb7:0x70dc29df50a71ff3!8m2!3d8.7122006!4d77.4573345!16s%2Fg%2F11gbldxnyv!19sChIJt_6xcPI7BDsR8x-nUN8p3HA?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
SRI PARAMAKALYANI COLLEGE,Arts and Science,TIRUNELVELI,https://www.google.com/maps/place/SRI+PARAMAKALYANI+COLLEGE/data=!4m7!3m6!1s0x3b043aa4b3442cab:0x2ce80b6566d2c42!8m2!3d8.7836047!4d77.3897854!16s%2Fg%2F11fy_qqh3m!19sChIJqyxEs6Q6BDsRQixtVraAzgI?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
"Pasumpon Muthuramalinga Thevar College, Usilampatti",Arts and Science,TIRUNELVELI,"https://www.google.com/maps/place/Pasumpon+Muthuramalinga+Thevar+College,+Usilampatti/data=!4m7!3m6!1s0x3b0736b9ac38bfff:0x6c32e0b20ae203b4!8m2!3d9.6855738!4d77.8529372!16s%2Fm%2F010phjg2!19sChIJ_784rLk2BzsRtAPiCrLgMmw?authuser=0&hl=en&rclk=1",Tamil Nadu,,,,,
St.Joseph College of Education,Arts and Science,TIRUNELVELI,https://www.google.com/maps/place/St.Joseph+College+of+Education/data=!4m7!3m6!1s0x3b046855214532b7:0x3474e8c32667ed4f!8m2!3d8.5038657!4d77.6052799!16s%2Fm%2F0hn86q0!19sChIJtzJFIVVoBDsRT-1nJsPodDQ?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Government College Of Engineering,Arts and Science,TIRUNELVELI,https://www.google.com/maps/place/Government+College+Of+Engineering/data=!4m7!3m6!1s0x3b04126138dab5e1:0xc295f682e7eeb40d!8m2!3d8.6860755!4d77.725781!16s%2Fm%2F02w4rbb!19sChIJ4bXaOGESBDsRDbTu54L2lcI?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
Dr.Ambedkar Government Arts College,Arts and Science,TIRUNELVELI,https://www.google.com/maps/place/Dr.Ambedkar+Government+Arts+College/data=!4m7!3m6!1s0x3a52659a17672ead:0xa70f4b82b3a72703!8m2!3d13.1168811!4d80.2600751!16s%2Fg%2F11dxjvxw0f!19sChIJrS5nF5plUjoRAyens4JLD6c?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
A.P.C. Mahalaxmi College for Women,Arts and Science,TIRUNELVELI,https://www.google.com/maps/place/A.P.C.+Mahalaxmi+College+for+Women/data=!4m7!3m6!1s0x3b03e55e926b025d:0x793009466c64c7a7!8m2!3d8.827121!4d78.12928!16s%2Fg%2F11fy_qqh1l!19sChIJXQJrkl7lAzsRp8dkbEYJMHk?authuser=0&hl=en&rclk=1,Tamil Nadu,,,,,
